Movie Name,Screenshot Links,Source Link,Download Links,Ratings,Trailer Link,Categories
"
            Simmba (2018) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/simmba-2018-bluray-hindi/,[],N/A,N/A,N/A
"
            Journey to the West (2013) BluRay Dual Audio [Hindi DD 2.0 & Chinese] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/journey-to-the-west-2013-bluray-hindi-chinese/,[],N/A,N/A,N/A
"
            Teddy (2021) WEB-DL [Hindi (VoiceOver) & Tamil] 1080p 720p & 480p Dual Audio x264/HEVC [ENG Subs] HD | Full Movie        ",[],https://hdhub4u.contact/teddy-2021-hindi-voiceover-webrip-full-movie/,[],N/A,N/A,N/A
"
            xXx: State of the Union (2005) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/xxx-state-of-the-union-2005-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Incoming (2018) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/incoming-2018-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Dora and the Lost City of Gold (2019) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/dora-and-the-lost-city-of-gold-2019-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Badlapur (2015) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/badlapur-2015-bluray-hindi/,[],N/A,N/A,N/A
"
            Hit & Run (Season 1) WEB-DL Dual Audio [Hindi DD5.1 & English] 1080p & 720p x264/10Bit-HEVC [ALL Episodes] | NF Series        ",[],https://hdhub4u.contact/hit-run-season-1-hindi-webrip-all-episodes/,[],N/A,N/A,N/A
"
            Navarasa (Season 1) WEB-DL [Hindi DD5.1] 1080p 720p & 480p x264/ESubs HD | ALL Episodes [Netflix Series]        ",[],https://hdhub4u.contact/navarasa-season-1-hindi-webrip-all-episodes/,[],N/A,N/A,N/A
"
            The Legend of Hanuman (Season 2) Complete Hindi WEB-DL 720p 480p ESubs HD | ALL Episodes [HotStar Series]        ",[],https://hdhub4u.contact/the-legend-of-hanuman-s02-conplete/,[],N/A,N/A,N/A
"
            Dial 100 (2021) Hindi WEB-DL 1080p 720p & 480p [x264/ESubs] HD | Full Movie [ZEE5 Film]        ",[],https://hdhub4u.contact/dial-100-2021-hindi-webrip-full-movie/,[],N/A,N/A,N/A
"
            The Heist of the Century (2020) WEB-DL Dual Audio [Hindi ORG 2.0 & Spanish] 1080p 720p 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/the-heist-of-the-century-2020-hindi-webrip-full-movie/,[],N/A,N/A,N/A
"
            Peter Rabbit 2 The Runaway (2021) BluRay Dual Audio [Hindi (ORG DD5.1) & English] 1080p 720p 480p [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/peter-rabbit-2-the-runaway-2021-hindi-bluray/,[],N/A,N/A,N/A
"
            Super Hot (2021) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/super-hot-2021-hindi-webrip/,[],N/A,N/A,N/A
"
            Pig (2021) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/pig-2021-hindi-webrip/,[],N/A,N/A,N/A
"
            The Suicide Squad (2021) WEB-DL [English DD5.1] 1080p 720p & 480p [English Subs] x264/HEVC HD | Full Movie        ",[],https://hdhub4u.contact/the-suicide-squad-2021-english-webrip-full-movie/,[],N/A,N/A,N/A
"
            xXx (2002) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/xxx-2002-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Crawl (2019) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/crawl-2019-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Fukrey (2013) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/fukrey-2013-bluray-hindi/,[],N/A,N/A,N/A
"
            Iqbal (2005) WEB-HDRip [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/iqbal-2005-web-hdrip-hindi/,[],N/A,N/A,N/A
"
            Backtrace (2018) BluRay Hindi (ORG DD2.0) 720p 480p [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/backtrace-2018-hindi-bluray/,[],N/A,N/A,N/A
"
            Kaka (2021) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + Tagalog] HD | Full Movie        ",[],https://hdhub4u.contact/kaka-2021-hindi-webrip/,[],N/A,N/A,N/A
"
            Framed by My Husband (2021) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/framed-by-my-husband-2021-hindi-webrip/,[],N/A,N/A,N/A
"
            V.C. Andrews’ Ruby (2021) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/v-c-andrews-ruby-2021-hindi-webrip/,[],N/A,N/A,N/A
"
            Sahara (2005) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/sahara-2005-bluray-hindi-english/,[],N/A,N/A,N/A
"
            The Kingdom (2007) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/the-kingdom-2007-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Hungama (2003) WEB-HDRip [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/hungama-2003-web-hdrip-hindi/,[],N/A,N/A,N/A
"
            Spiral: From the Book of Saw (2021) BluRay Dual Audio [Hindi (ORG 2.0) & English] 1080p 720p 480p [x264/10Bit-HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/spiral-2021-hindi-bluray/,[],N/A,N/A,N/A
"
            Dark City (1998) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/dark-city-1998-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Lagaan (2001) WEB-HDRip [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/lagaan-2001-web-hdrip-hindi/,[],N/A,N/A,N/A
"
            Kidnapping Mr. Heineken (2015) BluRay Dual Audio [Hindi (ORG DD2.0) & English] 1080p 720p 480p [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/kidnapping-mr-heineken-2015-hindi-bluray/,[],N/A,N/A,N/A
"
            Demonic (2015) BluRay Dual Audio [Hindi (ORG DD2.0) & English] 1080p 720p 480p [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/demonic-2015-hindi-bluray/,[],N/A,N/A,N/A
"
            The Pension (2018) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + Korean] HD | Full Movie        ",[],https://hdhub4u.contact/the-pension-2018-hindi-webrip/,[],N/A,N/A,N/A
"
            Off the Rails (2021) Hindi HDCAM 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/off-the-rails-2021-hindi-hdcam/,[],N/A,N/A,N/A
"
            Edge of Tomorrow (2014) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/edge-of-tomorrow-2014-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Gangster Squad (2013) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/gangster-squad-2013-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Garuda Superhero (2015) WEB-HDRip [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/garuda-superhero-2015-web-hdrip-hindi/,[],N/A,N/A,N/A
"
            Sadda Adda (2012) WEB-HDRip [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/sadda-adda-2012-web-hdrip-hindi/,[],N/A,N/A,N/A
"
            Saving General Yang (2013) BluRay Dual Audio [Hindi (ORG DD2.0) & Chinese] 720p 480p [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/saving-general-yang-2013-hindi-bluray/,[],N/A,N/A,N/A
"
            Setup (2011) BluRay Dual Audio [Hindi (ORG DD2.0) & English] 720p 480p [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/setup-2011-hindi-bluray/,[],N/A,N/A,N/A
"
            Gunpowder Milkshake (2021) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/gunpowder-milkshake-2021-hindi-webrip/,[],N/A,N/A,N/A
"
            Benedetta (2021) Hindi HDCAM 720p Dual Audio [Hindi (Voice Over) + French] HD | Full Movie        ",[],https://hdhub4u.contact/benedetta-2021-hindi-hdcam/,[],N/A,N/A,N/A
"
            Aquaman (2018) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/aquaman-2018-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Beauty and the Beast (2014) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/beauty-and-the-beast-2014-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Mortal Kombat (1995) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/mortal-kombat-1995-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Vincenzo (Season 1) WEB-DL Dual Audio [Hindi (ORG 2.0) & English] 720p & 480p x264/10Bit-HEVC [ALL Episodes] | NF Series        ",[],https://hdhub4u.contact/vincenzo-season-1-hindi-webrip-all-episodes/,[],N/A,N/A,N/A
"
            Break (2019) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/break-2019-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Ghabe (2019) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/ghabe-2019-hindi-webrip/,[],N/A,N/A,N/A
"
            Lifechanger (2018) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/lifechanger-2018-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Raja The Great (2017) [HQ Hindi Dub] WEB-DL 1080p / 720p / 480p with Subtitles [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/raja-the-great-2017-hindi-hq-dubbed-webrip-full-movie/,[],N/A,N/A,N/A
"
            Kahaani (2012) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/kahaani-2012-bluray-hindi/,[],N/A,N/A,N/A
"
            Kabhi Alvida Naa Kehna (2006) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/kabhi-alvida-naa-kehna-2006-bluray-hindi/,[],N/A,N/A,N/A
"
            Azhar (2016) BluRay [Hindi DD 5.1] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/azhar-2016-bluray-hindi/,[],N/A,N/A,N/A
"
            Dilwale (2015) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/dilwale-2015-bluray-hindi/,[],N/A,N/A,N/A
"
            Raja the Great (2017) [Hindi PROPER-Dub TRAiLER] – MassMaharaja-Ravi Teja | Full Movie | [Today] Exclusive on HDHub4u        ",[],https://hdhub4u.contact/raja-the-great-2017-hindi-dub-trailer-hdhub4u/,[],N/A,N/A,N/A
"
            Basic Instinct (1992) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/basic-instinct-1992-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Barfi! (2012) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/barfi-2012-bluray-hindi/,[],N/A,N/A,N/A
"
            Jumanji (1995) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/jumanji-1995-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Department (2012) WEB-HDRip [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/department-2012-web-hdrip-hindi/,[],N/A,N/A,N/A
"
            American Beauty (1999) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/american-beauty-1999-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Alice (2019) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/alice-2019-hindi-webrip/,[],N/A,N/A,N/A
"
            The Shape of Water (2017) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/the-shape-of-water-2017-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Resort to Love (2021) WEB-HDRip Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/resort-to-love-2021-web-hdrip-hindi-english/,[],N/A,N/A,N/A
"
            Te3n (2016) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/te3n-2016-bluray-hindi/,[],N/A,N/A,N/A
"
            Munna Bhai M.B.B.S. (2003) WEB-HDRip [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/munna-bhai-m-b-b-s-2003-web-hdrip-hindi/,[],N/A,N/A,N/A
"
            The Last Mercenary (2021) WEB-DL Dual Audio [Hindi DD5.1 & English] 1080p 720p 480p x264 HD | Full Movie [NetFlix Film]        ",[],https://hdhub4u.contact/the-last-mercenary-2021-hindi-webrip-full-movie/,[],N/A,N/A,N/A
"
            Jungle Cruise (2021) WEB-DL [English DD5.1] 1080p 720p & 480p [x264/10Bit-HEVC] [ENG Subs] | Full Movie        ",[],https://hdhub4u.contact/jungle-cruise-2021-english-web-dl-full-movie/,[],N/A,N/A,N/A
"
            Happy New Year (2014) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/happy-new-year-2014-bluray-hindi/,[],N/A,N/A,N/A
"
            The Last Airbender (2010) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/the-last-airbender-2010-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Agent Vinod (2012) BluRay [Hindi DD 5.1] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/agent-vinod-2012-bluray-hindi/,[],N/A,N/A,N/A
"
            Darkman (1990) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/darkman-1990-bluray-hindi-english/,[],N/A,N/A,N/A
"
            The Girl With a Bracelet (2019) BluRay Dual Audio [Hindi DD 2.0 & French] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/the-girl-with-a-bracelet-2019-bluray-hindi/,[],N/A,N/A,N/A
"
            City of Dreams (Season 2) Hindi WEB-DL 1080p 720p & 480p x264/ESubs HD [ALL Episodes] | HotStar Series        ",[],https://hdhub4u.contact/city-of-dreams-season-2-hindi-webrip-all-episodes/,[],N/A,N/A,N/A
"
            Vivarium (2019) BluRay Dual Audio [Hindi (ORG DD2.0) & English] 1080p 720p 480p [x264/10Bit-HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/vivarium-2019-hindi-bluray/,[],N/A,N/A,N/A
"
            Fast & Furious 9: The Fast Saga (2021) WEB-DL [English DD5.1] 1080p 720p & 480p x264/10Bit-HEVC [HIN-ENG Subs] | Full Movie        ",[],https://hdhub4u.contact/fast-furious-9-2021-english-web-dl-full-movie/,[],N/A,N/A,N/A
"
            Luca (2021) WEB-DL Dual Audio [Hindi DD2.0 & English] 1080p 720p 480p x264/10Bit-HEVC HD | Full Movie        ",[],https://hdhub4u.contact/luca-2021-hindi-webrip-full-movie/,[],N/A,N/A,N/A
"
            Kingdom: Ashin of the North (2021) WEB-DL Dual Audio [Hindi (HQ Dubbed) & English] 1080p / 720p / 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/kingdom-ashin-of-the-north-2021-hindi-webrip-full-movie/,[],N/A,N/A,N/A
"
            Bartkowiak (2021) WEB-DL Dual Audio [Hindi DD5.1 & English] 1080p 720p 480p x264 HD | Full Movie [NetFlix Film]        ",[],https://hdhub4u.contact/bartkowiak-2021-hindi-webrip-full-movie/,[],N/A,N/A,N/A
"
            The Handmaiden (2016) WEB-DL Dual Audio [Hindi (HQ Dubbed) & Korean] 1080p / 720p / 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/the-handmaiden-2016-hindi-webrip-full-movie/,[],N/A,N/A,N/A
"
            Abominable (2019) BluRay Dual Audio [Hindi DD5.1 & English] 1080p 720p 480p [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/abominable-2019-hindi-bluray/,[],N/A,N/A,N/A
"
            Mott Haven (2020) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/mott-haven-2020-hindi-webrip/,[],N/A,N/A,N/A
"
            Young Royals (Season 1) WEB-DL Dual Audio [Hindi DD5.1 & English] 1080p 720p & 480p x264 HD [ALL Episodes] | NF Series        ",[],https://hdhub4u.contact/young-royals-season-1-webrip-all-episodes/,[],N/A,N/A,N/A
"
            Serenity (2005) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/serenity-2005-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Tamasha (2015) BluRay [Hindi DD 5.1] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/tamasha-2015-bluray-hindi/,[],N/A,N/A,N/A
"
            Space Dogs (2010) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/space-dogs-2010-bluray-hindi-english/,[],N/A,N/A,N/A
"
            The Prince of Dinosaurs (2000) WED-HDRip Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/the-prince-of-dinosaurs-2000-wed-hdrip-hindi/,[],N/A,N/A,N/A
"
            Downton Abbey (2019) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/downton-abbey-2019-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Space Jam (1996) BluRay Dual Audio [Hindi DD 2.0 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/space-jam-1996-bluray-hindi-english/,[],N/A,N/A,N/A
"
            A Second Chance: Rivals! (2019) WEB-HDRip Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/a-second-chance-rivals-2019-web-hdrip-hindi-english/,[],N/A,N/A,N/A
"
            Toilet – Ek Prem Katha (2017) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/toilet-ek-prem-katha-2017-bluray-hindi/,[],N/A,N/A,N/A
"
            Battle for Sevastopol (2015) BluRay Dual Audio [Hindi (ORG 2.0) & Russian] 1080p 720p 480p [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/battle-for-sevastopol-2015-hindi-bluray/,[],N/A,N/A,N/A
"
            Pacific Rim (2013) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/pacific-rim-2013-bluray-hindi-english/,[],N/A,N/A,N/A
"
            Battle: Los Angeles (2011) BluRay Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/battle-los-angeles-2011-hindi-denglish/,[],N/A,N/A,N/A
"
            Raja Hindustani (1996) WEB-HDRip [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/raja-hindustani-1996-web-hdrip-hindi/,[],N/A,N/A,N/A
"
            Barbie & Chelsea the Lost Birthday (2021) WEB-HDRip Dual Audio [Hindi DD 5.1 & English] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/barbie-chelsea-the-lost-birthday-2021-web-hdrip-hindi-english/,[],N/A,N/A,N/A
"
            Fashion (2008) BluRay [Hindi DD 5.1] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/fashion-2008-bluray-hindi/,[],N/A,N/A,N/A
"
            Bone Cage (2020) Hindi WEBRip 720p Dual Audio [Hindi (Voice Over) + English] HD | Full Movie        ",[],https://hdhub4u.contact/bone-cage-2020-hindi-webrip/,[],N/A,N/A,N/A
"
            Midnight in the Switchgrass (2021) BluRay Dual Audio [Hindi (HQ Dubbed) & English] 1080p / 720p / 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/midnight-in-the-switchgrass-2021-hindi-bluray-full-movie/,[],N/A,N/A,N/A
"
            Mimi (2021) WEB-DL [Hindi DD2.0] 1080p 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/mimi-2021-webrip-full-movie/,[],N/A,N/A,N/A
"
            Mar Gaye Oye Loko (2018) HDTVRip [Punjabi Movie] 1080p 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/mar-gaye-oye-loko-2018-punjabi-hdtv-full-movie/,[],N/A,N/A,N/A
"
            Zombie Reddy (2021) UNCUT WEB-DL Dual Audio [Hindi (ORG 2.0) & Telugu] 1080p 720p & 480p [x264/HEVC] HD | Full Movie        ",[],https://hdhub4u.contact/zombie-reddy-2021-hindi-uncut-webrip-full-movie/,[],N/A,N/A,N/A
"
            Piku (2015) BluRay [Hindi DD 2.0] 720p & 480p x264 HD | Full Movie        ",[],https://hdhub4u.contact/piku-2015-bluray-hindi-dd-2-0-720p-480p-x264-hd-full-movie/,[],N/A,N/A,N/A
