Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-05-19,Uttar_Pradesh,Elephant Yam,35,40 - 44,42 - 58,1kg,N/A
2024-05-19,Uttar_Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-19,Uttar_Pradesh,French Beans,178,205 - 226,214 - 294,1kg,N/A
2024-05-19,Uttar_Pradesh,Garlic,256,294 - 325,307 - 422,1kg,N/A
2024-05-19,Uttar_Pradesh,Ginger,140,161 - 178,168 - 231,1kg,N/A
2024-05-19,Uttar_Pradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-05-19,Uttar_Pradesh,Green Peas,43,49 - 55,52 - 71,1kg,N/A
2024-05-19,Uttar_Pradesh,Ivy Gourd,27,31 - 34,32 - 45,1kg,N/A
2024-05-19,Uttar_Pradesh,Lemon (Lime),96,110 - 122,115 - 158,1kg,N/A
2024-05-19,Uttar_Pradesh,Mango Raw,30,35 - 38,36 - 50,1kg,N/A
2024-05-19,Uttar_Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-19,Uttar_Pradesh,Mushroom,90,104 - 114,108 - 149,1kg,N/A
2024-05-19,Uttar_Pradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-19,Uttar_Pradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-05-19,Uttar_Pradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-05-19,Uttar_Pradesh,Radish,34,39 - 43,41 - 56,1kg,N/A
2024-05-19,Uttar_Pradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-19,Uttar_Pradesh,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-05-19,Uttar_Pradesh,Snake Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-05-19,Uttar_Pradesh,Sorrel Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-19,Uttar_Pradesh,Spinach,12,14 - 15,14 - 20,1kg,N/A
2024-05-19,Uttar_Pradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-05-20,Uttar_Pradesh,Onion Big,23,26 - 29,28 - 38,1kg,N/A
2024-05-20,Uttar_Pradesh,Onion Small,37,43 - 47,44 - 61,1kg,N/A
2024-05-20,Uttar_Pradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-20,Uttar_Pradesh,Green Chilli,68,78 - 86,82 - 112,1kg,N/A
2024-05-20,Uttar_Pradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-05-20,Uttar_Pradesh,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-05-20,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-05-20,Uttar_Pradesh,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-20,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-05-20,Uttar_Pradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-05-20,Uttar_Pradesh,Baby Corn,47,54 - 60,56 - 78,1kg,N/A
2024-05-20,Uttar_Pradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-20,Uttar_Pradesh,Capsicum,49,56 - 62,59 - 81,1kg,N/A
2024-05-20,Uttar_Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-20,Uttar_Pradesh,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-20,Uttar_Pradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-05-20,Uttar_Pradesh,Broad Beans,70,81 - 89,84 - 116,1kg,N/A
2024-05-20,Uttar_Pradesh,Cabbage,32,37 - 41,38 - 53,1kg,N/A
2024-05-20,Uttar_Pradesh,Carrot,43,49 - 55,52 - 71,1kg,N/A
2024-05-20,Uttar_Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-20,Uttar_Pradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-05-20,Uttar_Pradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-05-20,Uttar_Pradesh,Colocasia Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-20,Uttar_Pradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-05-20,Uttar_Pradesh,Coriander Leaves,6,7 - 8,7 - 10,1kg,N/A
2024-05-20,Uttar_Pradesh,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-05-20,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-20,Uttar_Pradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-05-20,Uttar_Pradesh,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-20,Uttar_Pradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-05-20,Uttar_Pradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-05-20,Uttar_Pradesh,Brinjal (Big),31,36 - 39,37 - 51,1kg,N/A
2024-05-20,Uttar_Pradesh,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-05-20,Uttar_Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-20,Uttar_Pradesh,French Beans,167,192 - 212,200 - 276,1kg,N/A
2024-05-20,Uttar_Pradesh,Garlic,250,288 - 318,300 - 413,1kg,N/A
2024-05-20,Uttar_Pradesh,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-05-20,Uttar_Pradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-05-20,Uttar_Pradesh,Green Peas,47,54 - 60,56 - 78,1kg,N/A
2024-05-20,Uttar_Pradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-20,Uttar_Pradesh,Lemon (Lime),99,114 - 126,119 - 163,1kg,N/A
2024-05-20,Uttar_Pradesh,Mango Raw,26,30 - 33,31 - 43,1kg,N/A
2024-05-20,Uttar_Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-20,Uttar_Pradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-05-20,Uttar_Pradesh,Mustard Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-20,Uttar_Pradesh,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-05-20,Uttar_Pradesh,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-05-20,Uttar_Pradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-05-20,Uttar_Pradesh,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-05-20,Uttar_Pradesh,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-05-20,Uttar_Pradesh,Snake Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-20,Uttar_Pradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-20,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-05-20,Uttar_Pradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-05-21,Uttar_Pradesh,Onion Big,23,26 - 29,28 - 38,1kg,N/A
2024-05-21,Uttar_Pradesh,Onion Small,37,43 - 47,44 - 61,1kg,N/A
2024-05-21,Uttar_Pradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-21,Uttar_Pradesh,Green Chilli,68,78 - 86,82 - 112,1kg,N/A
2024-05-21,Uttar_Pradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-05-21,Uttar_Pradesh,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-05-21,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-05-21,Uttar_Pradesh,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-21,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-05-21,Uttar_Pradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-05-21,Uttar_Pradesh,Baby Corn,47,54 - 60,56 - 78,1kg,N/A
2024-05-21,Uttar_Pradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-21,Uttar_Pradesh,Capsicum,49,56 - 62,59 - 81,1kg,N/A
2024-05-21,Uttar_Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-21,Uttar_Pradesh,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-21,Uttar_Pradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-05-21,Uttar_Pradesh,Broad Beans,70,81 - 89,84 - 116,1kg,N/A
2024-05-21,Uttar_Pradesh,Cabbage,32,37 - 41,38 - 53,1kg,N/A
2024-05-21,Uttar_Pradesh,Carrot,43,49 - 55,52 - 71,1kg,N/A
2024-05-21,Uttar_Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-05-21,Uttar_Pradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-05-21,Uttar_Pradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-05-21,Uttar_Pradesh,Colocasia Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-21,Uttar_Pradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-05-21,Uttar_Pradesh,Coriander Leaves,6,7 - 8,7 - 10,1kg,N/A
2024-05-21,Uttar_Pradesh,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-05-21,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-21,Uttar_Pradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-05-21,Uttar_Pradesh,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-21,Uttar_Pradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-05-21,Uttar_Pradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-05-21,Uttar_Pradesh,Brinjal (Big),31,36 - 39,37 - 51,1kg,N/A
2024-05-21,Uttar_Pradesh,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-05-21,Uttar_Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-21,Uttar_Pradesh,French Beans,167,192 - 212,200 - 276,1kg,N/A
2024-05-21,Uttar_Pradesh,Garlic,250,288 - 318,300 - 413,1kg,N/A
2024-05-21,Uttar_Pradesh,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-05-21,Uttar_Pradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-05-21,Uttar_Pradesh,Green Peas,47,54 - 60,56 - 78,1kg,N/A
2024-05-21,Uttar_Pradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-21,Uttar_Pradesh,Lemon (Lime),99,114 - 126,119 - 163,1kg,N/A
2024-05-21,Uttar_Pradesh,Mango Raw,26,30 - 33,31 - 43,1kg,N/A
2024-05-21,Uttar_Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-21,Uttar_Pradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-05-21,Uttar_Pradesh,Mustard Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-05-21,Uttar_Pradesh,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-05-21,Uttar_Pradesh,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-05-21,Uttar_Pradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-05-21,Uttar_Pradesh,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-05-21,Uttar_Pradesh,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-05-21,Uttar_Pradesh,Snake Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-21,Uttar_Pradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-05-21,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-05-21,Uttar_Pradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-05-22,Uttar_Pradesh,Onion Big,23,26 - 29,28 - 38,1kg,N/A
2024-05-22,Uttar_Pradesh,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-05-22,Uttar_Pradesh,Tomato,23,26 - 29,28 - 38,1kg,N/A
2024-05-22,Uttar_Pradesh,Green Chilli,63,72 - 80,76 - 104,1kg,N/A
2024-05-22,Uttar_Pradesh,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-05-22,Uttar_Pradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-05-22,Uttar_Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-05-22,Uttar_Pradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-22,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-05-22,Uttar_Pradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-22,Uttar_Pradesh,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-05-22,Uttar_Pradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-22,Uttar_Pradesh,Capsicum,45,52 - 57,54 - 74,1kg,N/A
2024-05-22,Uttar_Pradesh,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-05-22,Uttar_Pradesh,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-22,Uttar_Pradesh,Butter Beans,48,55 - 61,58 - 79,1kg,N/A
2024-05-22,Uttar_Pradesh,Broad Beans,73,84 - 93,88 - 120,1kg,N/A
2024-05-22,Uttar_Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-05-22,Uttar_Pradesh,Carrot,43,49 - 55,52 - 71,1kg,N/A
2024-05-22,Uttar_Pradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-05-22,Uttar_Pradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-05-22,Uttar_Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-05-22,Uttar_Pradesh,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-05-22,Uttar_Pradesh,Colocasia,30,35 - 38,36 - 50,1kg,N/A
2024-05-22,Uttar_Pradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-22,Uttar_Pradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-05-22,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-22,Uttar_Pradesh,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-05-22,Uttar_Pradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-22,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-22,Uttar_Pradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-05-22,Uttar_Pradesh,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-05-22,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-05-22,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-22,Uttar_Pradesh,French Beans,165,190 - 210,198 - 272,1kg,N/A
2024-05-22,Uttar_Pradesh,Garlic,263,302 - 334,316 - 434,1kg,N/A
2024-05-22,Uttar_Pradesh,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-05-22,Uttar_Pradesh,Onion Green,40,46 - 51,48 - 66,1kg,N/A
2024-05-22,Uttar_Pradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-05-22,Uttar_Pradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-22,Uttar_Pradesh,Lemon (Lime),108,124 - 137,130 - 178,1kg,N/A
2024-05-22,Uttar_Pradesh,Mango Raw,28,32 - 36,34 - 46,1kg,N/A
2024-05-22,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-22,Uttar_Pradesh,Mushroom,91,105 - 116,109 - 150,1kg,N/A
2024-05-22,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-22,Uttar_Pradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-05-22,Uttar_Pradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-05-22,Uttar_Pradesh,Radish,36,41 - 46,43 - 59,1kg,N/A
2024-05-22,Uttar_Pradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-22,Uttar_Pradesh,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-05-22,Uttar_Pradesh,Snake Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-22,Uttar_Pradesh,Sorrel Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-22,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-05-22,Uttar_Pradesh,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-05-23,Uttar_Pradesh,Onion Big,23,26 - 29,28 - 38,1kg,N/A
2024-05-23,Uttar_Pradesh,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-05-23,Uttar_Pradesh,Tomato,23,26 - 29,28 - 38,1kg,N/A
2024-05-23,Uttar_Pradesh,Green Chilli,63,72 - 80,76 - 104,1kg,N/A
2024-05-23,Uttar_Pradesh,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-05-23,Uttar_Pradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-05-23,Uttar_Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-05-23,Uttar_Pradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-23,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-05-23,Uttar_Pradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-23,Uttar_Pradesh,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-05-23,Uttar_Pradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-23,Uttar_Pradesh,Capsicum,45,52 - 57,54 - 74,1kg,N/A
2024-05-23,Uttar_Pradesh,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-05-23,Uttar_Pradesh,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-23,Uttar_Pradesh,Butter Beans,48,55 - 61,58 - 79,1kg,N/A
2024-05-23,Uttar_Pradesh,Broad Beans,73,84 - 93,88 - 120,1kg,N/A
2024-05-23,Uttar_Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-05-23,Uttar_Pradesh,Carrot,43,49 - 55,52 - 71,1kg,N/A
2024-05-23,Uttar_Pradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-05-23,Uttar_Pradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-05-23,Uttar_Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-05-23,Uttar_Pradesh,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-05-23,Uttar_Pradesh,Colocasia,30,35 - 38,36 - 50,1kg,N/A
2024-05-23,Uttar_Pradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-23,Uttar_Pradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-05-23,Uttar_Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-05-23,Uttar_Pradesh,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-05-23,Uttar_Pradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-23,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-23,Uttar_Pradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-05-23,Uttar_Pradesh,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-05-23,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-05-23,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-23,Uttar_Pradesh,French Beans,165,190 - 210,198 - 272,1kg,N/A
2024-05-23,Uttar_Pradesh,Garlic,263,302 - 334,316 - 434,1kg,N/A
2024-05-23,Uttar_Pradesh,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-05-23,Uttar_Pradesh,Onion Green,40,46 - 51,48 - 66,1kg,N/A
2024-05-23,Uttar_Pradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-05-23,Uttar_Pradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-23,Uttar_Pradesh,Lemon (Lime),108,124 - 137,130 - 178,1kg,N/A
2024-05-23,Uttar_Pradesh,Mango Raw,28,32 - 36,34 - 46,1kg,N/A
2024-05-23,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-05-23,Uttar_Pradesh,Mushroom,91,105 - 116,109 - 150,1kg,N/A
2024-05-23,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-23,Uttar_Pradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-05-23,Uttar_Pradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-05-23,Uttar_Pradesh,Radish,36,41 - 46,43 - 59,1kg,N/A
2024-05-23,Uttar_Pradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-23,Uttar_Pradesh,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-05-23,Uttar_Pradesh,Snake Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-05-23,Uttar_Pradesh,Sorrel Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-05-23,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-05-23,Uttar_Pradesh,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-05-24,Uttar_Pradesh,Onion Big,25,29 - 32,30 - 41,1kg,N/A
2024-05-24,Uttar_Pradesh,Onion Small,37,43 - 47,44 - 61,1kg,N/A
2024-05-24,Uttar_Pradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
2024-05-24,Uttar_Pradesh,Green Chilli,69,79 - 88,83 - 114,1kg,N/A
2024-05-24,Uttar_Pradesh,Beetroot,35,40 - 44,42 - 58,1kg,N/A
2024-05-24,Uttar_Pradesh,Potato,32,37 - 41,38 - 53,1kg,N/A
2024-05-24,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-05-24,Uttar_Pradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-24,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-05-24,Uttar_Pradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-05-24,Uttar_Pradesh,Baby Corn,62,71 - 79,74 - 102,1kg,N/A
2024-05-24,Uttar_Pradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-05-24,Uttar_Pradesh,Capsicum,49,56 - 62,59 - 81,1kg,N/A
2024-05-24,Uttar_Pradesh,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-05-24,Uttar_Pradesh,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-05-24,Uttar_Pradesh,Butter Beans,53,61 - 67,64 - 87,1kg,N/A
2024-05-24,Uttar_Pradesh,Broad Beans,70,81 - 89,84 - 116,1kg,N/A
2024-05-24,Uttar_Pradesh,Cabbage,33,38 - 42,40 - 54,1kg,N/A
2024-05-24,Uttar_Pradesh,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-05-24,Uttar_Pradesh,Cauliflower,27,31 - 34,32 - 45,1kg,N/A
2024-05-24,Uttar_Pradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-05-24,Uttar_Pradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-05-24,Uttar_Pradesh,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-05-24,Uttar_Pradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-05-24,Uttar_Pradesh,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-05-24,Uttar_Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-05-24,Uttar_Pradesh,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-05-24,Uttar_Pradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-05-24,Uttar_Pradesh,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-05-24,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-05-24,Uttar_Pradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-05-24,Uttar_Pradesh,Brinjal (Big),31,36 - 39,37 - 51,1kg,N/A
2024-05-24,Uttar_Pradesh,Elephant Yam,35,40 - 44,42 - 58,1kg,N/A
2024-05-24,Uttar_Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-05-24,Uttar_Pradesh,French Beans,183,210 - 232,220 - 302,1kg,N/A
2024-05-24,Uttar_Pradesh,Garlic,271,312 - 344,325 - 447,1kg,N/A
2024-05-24,Uttar_Pradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-05-24,Uttar_Pradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-05-24,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-05-24,Uttar_Pradesh,Ivy Gourd,27,31 - 34,32 - 45,1kg,N/A
2024-05-24,Uttar_Pradesh,Lemon (Lime),99,114 - 126,119 - 163,1kg,N/A
2024-05-24,Uttar_Pradesh,Mango Raw,29,33 - 37,35 - 48,1kg,N/A
2024-05-24,Uttar_Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-05-24,Uttar_Pradesh,Mushroom,87,100 - 110,104 - 144,1kg,N/A
2024-05-24,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-24,Uttar_Pradesh,Ladies Finger,47,54 - 60,56 - 78,1kg,N/A
2024-05-24,Uttar_Pradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-05-24,Uttar_Pradesh,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-05-24,Uttar_Pradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-05-24,Uttar_Pradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-05-24,Uttar_Pradesh,Snake Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-05-24,Uttar_Pradesh,Sorrel Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-05-24,Uttar_Pradesh,Spinach,13,15 - 17,16 - 21,1kg,N/A
2024-05-24,Uttar_Pradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-05-25,Uttar_Pradesh,Onion Big,25,29 - 32,30 - 41,1kg,N/A
2024-05-25,Uttar_Pradesh,Onion Small,37,43 - 47,44 - 61,1kg,N/A
2024-05-25,Uttar_Pradesh,Tomato,26,30 - 33,31 - 43,1kg,N/A
